"run_order","package","module","section","table","group","name","file","units","description","optional","key"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Region","Year","TransitBusFuelCI","","GM/MJ","",TRUE,"Year::Region::TransitBusFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Region","Year","TransitRailFuelCI","","GM/MJ","",TRUE,"Year::Region::TransitRailFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","TransitVanFuelCI","","GM/MJ","",TRUE,"Year::Marea::TransitVanFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","TransitBusFuelCI","","GM/MJ","",TRUE,"Year::Marea::TransitBusFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","TransitRailFuelCI","","GM/MJ","",TRUE,"Year::Marea::TransitRailFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Azone","Year","ElectricityCI","","GM/MJ","Carbon intensity of electricity at point of consumption (grams CO2e per megajoule)",FALSE,"Year::Azone::ElectricityCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","HhAutoFuelCI","","GM/MJ","Average carbon intensity of fuels used by household automobiles (grams CO2e per megajoule)",FALSE,"Year::Region::HhAutoFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","HhLtTrkFuelCI","","GM/MJ","Average carbon intensity of fuels used by household light trucks (grams CO2e per megajoule)",FALSE,"Year::Region::HhLtTrkFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","CarSvcAutoFuelCI","","GM/MJ","Average carbon intensity of fuels used by car service automobiles (grams CO2e per megajoule)",FALSE,"Year::Region::CarSvcAutoFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","CarSvcLtTrkFuelCI","","GM/MJ","Average carbon intensity of fuels used by car service light trucks (grams CO2e per megajoule)",FALSE,"Year::Region::CarSvcLtTrkFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","ComSvcAutoFuelCI","","GM/MJ","Average carbon intensity of fuels used by commercial service automobiles (grams CO2e per megajoule)",FALSE,"Year::Region::ComSvcAutoFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","ComSvcLtTrkFuelCI","","GM/MJ","Average carbon intensity of fuels used by commercial service light trucks (grams CO2e per megajoule)",FALSE,"Year::Region::ComSvcLtTrkFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Region","Year","HvyTrkFuelCI","","GM/MJ","Average carbon intensity of fuels used by heavy trucks (grams CO2e per megajoule)",FALSE,"Year::Region::HvyTrkFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Marea","Year","TransitVanFuelCI","","GM/MJ","Average carbon intensity of fuel used by transit vans (grams CO2e per megajoule)",FALSE,"Year::Marea::TransitVanFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Marea","Year","TransitBusFuelCI","","GM/MJ","Average carbon intensity of fuel used by transit buses (grams CO2e per megajoule)",FALSE,"Year::Marea::TransitBusFuelCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Set","Marea","Year","TransitRailFuelCI","","GM/MJ","Average carbon intensity of fuel used by transit rail vehicles (grams CO2e per megajoule)",FALSE,"Year::Marea::TransitRailFuelCI"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Inp","Azone","Year","PropSFChargingAvail","azone_charging_availability.csv","proportion","Proportion of single-family dwellings in Azone that have PEV charging facilties installed or able to be installed",FALSE,"Year::Azone::PropSFChargingAvail"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Inp","Azone","Year","PropMFChargingAvail","azone_charging_availability.csv","proportion","Proportion of multi-family dwelling units in Azone that have PEV charging facilities available",FALSE,"Year::Azone::PropMFChargingAvail"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Inp","Azone","Year","PropGQChargingAvail","azone_charging_availability.csv","proportion","Proportion of group quarters dwelling units in Azone that have PEV charging facilities available",FALSE,"Year::Azone::PropGQChargingAvail"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","HhAutoFuelCI","","GM/MJ","",FALSE,"Year::Region::HhAutoFuelCI"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","HhLtTrkFuelCI","","GM/MJ","",FALSE,"Year::Region::HhLtTrkFuelCI"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcAutoFuelCI","","GM/MJ","",FALSE,"Year::Region::CarSvcAutoFuelCI"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcLtTrkFuelCI","","GM/MJ","",FALSE,"Year::Region::CarSvcLtTrkFuelCI"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcAutoPropIcev","","proportion","",TRUE,"Year::Region::CarSvcAutoPropIcev"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcAutoPropHev","","proportion","",TRUE,"Year::Region::CarSvcAutoPropHev"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcAutoPropBev","","proportion","",TRUE,"Year::Region::CarSvcAutoPropBev"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcLtTrkPropIcev","","proportion","",TRUE,"Year::Region::CarSvcLtTrkPropIcev"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcLtTrkPropHev","","proportion","",TRUE,"Year::Region::CarSvcLtTrkPropHev"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Region","Year","CarSvcLtTrkPropBev","","proportion","",TRUE,"Year::Region::CarSvcLtTrkPropBev"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Azone","Year","Marea","","ID","",FALSE,"Year::Azone::Marea"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Azone","Year","PropSFChargingAvail","","proportion","",FALSE,"Year::Azone::PropSFChargingAvail"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Azone","Year","PropMFChargingAvail","","proportion","",FALSE,"Year::Azone::PropMFChargingAvail"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Azone","Year","PropGQChargingAvail","","proportion","",FALSE,"Year::Azone::PropGQChargingAvail"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Azone","Year","ElectricityCI","","GM/MJ","",FALSE,"Year::Azone::ElectricityCI"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","NumAuto","","VEH","",FALSE,"Year::Household::NumAuto"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","NumLtTrk","","VEH","",FALSE,"Year::Household::NumLtTrk"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Household","Year","Dvmt","","MI/DAY","",FALSE,"Year::Household::Dvmt"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","Marea","","ID","",FALSE,"Year::Vehicle::Marea"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","Azone","","ID","",FALSE,"Year::Vehicle::Azone"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","HhId","","ID","",FALSE,"Year::Vehicle::HhId"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","VehId","","ID","",FALSE,"Year::Vehicle::VehId"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","Type","","category","",FALSE,"Year::Vehicle::Type"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","Age","","YR","",FALSE,"Year::Vehicle::Age"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Get","Vehicle","Year","VehicleAccess","","category","",FALSE,"Year::Vehicle::VehicleAccess"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","Powertrain","","category","Vehicle powertrain type: ICEV = internal combustion engine vehicle, HEV = hybrid electric vehicle, PHEV = plug-in hybrid electric vehicle, BEV = battery electric vehicle, NA = not applicable because is a car service vehicle",FALSE,"Year::Vehicle::Powertrain"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","BatRng","","MI","Miles of travel possible on fully charged battery",FALSE,"Year::Vehicle::BatRng"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","MPG","","MI/GGE","Average miles of vehicle travel powered by fuel per gasoline equivalent gallon",FALSE,"Year::Vehicle::MPG"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","GPM","","GGE/MI","Average gasoline equivalent gallons per mile of vehicle travel powered by fuel",FALSE,"Year::Vehicle::GPM"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","MPKWH","","MI/KWH","Average miles of vehicle travel powered by electricity per kilowatt-hour",FALSE,"Year::Vehicle::MPKWH"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","KWHPM","","KWH/MI","Average kilowatt-hours per mile of vehicle travel powered by electricity",FALSE,"Year::Vehicle::KWHPM"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","MPGe","","MI/GGE","Average miles of vehicle travel per gasoline equivalent gallon (fuel and electric powered)",FALSE,"Year::Vehicle::MPGe"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","ElecDvmtProp","","proportion","Proportion of DVMT powered by electricity",FALSE,"Year::Vehicle::ElecDvmtProp"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","FuelCO2ePM","","GM/MI","Average grams of carbon-dioxide equivalents produced per mile of travel powered by fuel",FALSE,"Year::Vehicle::FuelCO2ePM"
27,"VEPowertrainsAndFuels","AssignHhVehiclePowertrain","Set","Vehicle","Year","ElecCO2ePM","","GM/MI","Average grams of carbon-dioxide equivalents produced per mile of travel powered by electricity",FALSE,"Year::Vehicle::ElecCO2ePM"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Region","Global","HvyTrkDvmtGrowthBasis","","ID","",FALSE,"Global::Region::HvyTrkDvmtGrowthBasis"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Region","Global","StateAbbrLookup","","ID","",FALSE,"Global::Region::StateAbbrLookup"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Region","Global","HvyTrkDvmt","","MI/DAY","",FALSE,"Global::Region::HvyTrkDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Region","Global","ComSvcDvmtGrowthBasis","","ID","",FALSE,"Global::Region::ComSvcDvmtGrowthBasis"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","Marea","","ID","",FALSE,"Global::Marea::Marea"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","UzaNameLookup","","ID","",FALSE,"Global::Marea::UzaNameLookup"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","UrbanLdvDvmt","","MI/DAY","",FALSE,"Global::Marea::UrbanLdvDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","UrbanHvyTrkDvmt","","MI/DAY","",FALSE,"Global::Marea::UrbanHvyTrkDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","LdvFwyDvmtProp","","proportion","",FALSE,"Global::Marea::LdvFwyDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","LdvArtDvmtProp","","proportion","",FALSE,"Global::Marea::LdvArtDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","LdvOthDvmtProp","","proportion","",FALSE,"Global::Marea::LdvOthDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","HvyTrkFwyDvmtProp","","proportion","",FALSE,"Global::Marea::HvyTrkFwyDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","HvyTrkArtDvmtProp","","proportion","",FALSE,"Global::Marea::HvyTrkArtDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","HvyTrkOthDvmtProp","","proportion","",FALSE,"Global::Marea::HvyTrkOthDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","BusFwyDvmtProp","","proportion","",FALSE,"Global::Marea::BusFwyDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","BusArtDvmtProp","","proportion","",FALSE,"Global::Marea::BusArtDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","BusOthDvmtProp","","proportion","",FALSE,"Global::Marea::BusOthDvmtProp"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","VanDvmt","","MI/DAY","",FALSE,"Year::Marea::VanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","BusDvmt","","MI/DAY","",FALSE,"Year::Marea::BusDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","RuralPop","","PRSN","",FALSE,"Year::Marea::RuralPop"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","TownPop","","PRSN","",FALSE,"Year::Marea::TownPop"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","UrbanPop","","PRSN","",FALSE,"Year::Marea::UrbanPop"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","RuralIncome","","USD","",FALSE,"Year::Marea::RuralIncome"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","TownIncome","","USD","",FALSE,"Year::Marea::TownIncome"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","UrbanIncome","","USD","",FALSE,"Year::Marea::UrbanIncome"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","UrbanHhDvmt","","MI/DAY","",FALSE,"Year::Marea::UrbanHhDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","TownHhDvmt","","MI/DAY","",FALSE,"Year::Marea::TownHhDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Year","RuralHhDvmt","","MI/DAY","",FALSE,"Year::Marea::RuralHhDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Household","Year","Dvmt","","MI/DAY","",FALSE,"Year::Household::Dvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Region","Global","HvyTrkDvmtIncomeFactor","","MI/USD","",TRUE,"Global::Region::HvyTrkDvmtIncomeFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Region","Global","HvyTrkDvmtPopulationFactor","","MI/PRSN","",TRUE,"Global::Region::HvyTrkDvmtPopulationFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","ComSvcDvmtHhDvmtFactor","","proportion","",TRUE,"Global::Marea::ComSvcDvmtHhDvmtFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","ComSvcDvmtIncomeFactor","","MI/USD","",TRUE,"Global::Marea::ComSvcDvmtIncomeFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","HvyTrkDvmtIncomeFactor","","MI/USD","",TRUE,"Global::Marea::HvyTrkDvmtIncomeFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","ComSvcDvmtPopulationFactor","","MI/PRSN","",TRUE,"Global::Marea::ComSvcDvmtPopulationFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","HvyTrkDvmtPopulationFactor","","MI/PRSN","",TRUE,"Global::Marea::HvyTrkDvmtPopulationFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Get","Marea","Global","LdvUrbanRoadProp","","proportion","",TRUE,"Global::Marea::LdvUrbanRoadProp"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Region","Global","HvyTrkDvmt","","MI/DAY","Average daily vehicle miles of travel on roadways in the region by heavy trucks during the base year. The value for this input may be NA instead of number. In that case, if a state abbreviation is provided, the base year value is calculated from the state per capita rate tabulated by the LoadDefaultRoadDvmtValues.R script and the base year population. If the state abbreviation is NA (as for a metropolitan model) the base year value is calculated from metropolitan area per capita rates and metropolitan area population.",FALSE,"Global::Region::HvyTrkDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","UrbanLdvDvmt","","MI/DAY","Average daily vehicle miles of travel on roadways in the urbanized portion of the Marea by light-duty vehicles during the base year. This value may be omitted if a value for UzaNameLookup is provided so that a value may be computed from the urbanized area per capita rate tabulated by the LoadDefaultRoadDvmtValues.R script and the base year urban population.",FALSE,"Global::Marea::UrbanLdvDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","UrbanHvyTrkDvmt","","MI/DAY","Average daily vehicle miles of travel on roadways in the urbanized portion of the Marea by heavy trucks during he base year. This value may be omitted if a value for UzaNameLookup is provided so that a value may be computed from the urbanized area per capita rate tabulated by the LoadDefaultRoadDvmtValues.R script and the base year urban population.",FALSE,"Global::Marea::UrbanHvyTrkDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Region","Global","HvyTrkDvmtIncomeFactor","","MI/USD","Ratio of Region base year heavy truck DVMT to household income",FALSE,"Global::Region::HvyTrkDvmtIncomeFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Region","Global","HvyTrkDvmtPopulationFactor","","MI/PRSN","Ratio of Region base year heavy truck DVMT to population",FALSE,"Global::Region::HvyTrkDvmtPopulationFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Region","Year","HvyTrkUrbanDvmt","","MI/DAY","Region heavy truck daily vehicle miles of travel in urbanized areas",FALSE,"Year::Region::HvyTrkUrbanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Region","Year","HvyTrkNonUrbanDvmt","","MI/DAY","Region heavy truck daily vehicle miles of travel outside of urbanized areas (i.e. in town or rural areas)",FALSE,"Year::Region::HvyTrkNonUrbanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","ComSvcDvmtHhDvmtFactor","","proportion","Ratio of Marea base year commercial service DVMT to household DVMT",FALSE,"Global::Marea::ComSvcDvmtHhDvmtFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","ComSvcDvmtIncomeFactor","","MI/USD","Ratio of base year commercial service vehicle DVMT to household income",FALSE,"Global::Marea::ComSvcDvmtIncomeFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","HvyTrkDvmtIncomeFactor","","MI/USD","Ratio of base year heavy truck DVMT to household income",FALSE,"Global::Marea::HvyTrkDvmtIncomeFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","ComSvcDvmtPopulationFactor","","MI/PRSN","Ratio of base year commercial service vehicle DVMT to population",FALSE,"Global::Marea::ComSvcDvmtPopulationFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","HvyTrkDvmtPopulationFactor","","MI/PRSN","Ratio of base year heavy truck DVMT to population",FALSE,"Global::Marea::HvyTrkDvmtPopulationFactor"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Global","LdvUrbanRoadProp","","proportion","The proportion of the DVMT of households residing in the marea and associated commercial service DVMT that occurs on urbanized area roadways in the marea",FALSE,"Global::Marea::LdvUrbanRoadProp"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","ComSvcUrbanDvmt","","MI/DAY","Commercial service daily vehicle miles of travel associated with Marea urbanized household activity",FALSE,"Year::Marea::ComSvcUrbanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","ComSvcTownDvmt","","MI/DAY","Commercial service daily vehicle miles of travel associated with Marea town household activity",FALSE,"Year::Marea::ComSvcTownDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","ComSvcRuralDvmt","","MI/DAY","Commercial service daily vehicle miles of travel associated with Marea rural household activity",FALSE,"Year::Marea::ComSvcRuralDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","HvyTrkUrbanDvmt","","MI/DAY","Heavy truck daily vehicle miles of travel on urbanized area roadways in the Marea",FALSE,"Year::Marea::HvyTrkUrbanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","LdvFwyArtDvmt","","MI/DAY","Light-duty daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeway or arterial roadways",FALSE,"Year::Marea::LdvFwyArtDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","LdvOthDvmt","","MI/DAY","Light-duty daily vehicle miles of travel in the urbanized portion of the Marea occurring on other roadways",FALSE,"Year::Marea::LdvOthDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","HvyTrkFwyDvmt","","MI/DAY","Heavy truck daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeways",FALSE,"Year::Marea::HvyTrkFwyDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","HvyTrkArtDvmt","","MI/DAY","Heavy truck daily vehicle miles of travel in the urbanized portion of the Marea occurring on arterial roadways",FALSE,"Year::Marea::HvyTrkArtDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","HvyTrkOthDvmt","","MI/DAY","Heavy truck daily vehicle miles of travel in the urbanized portion of the Marea occurring on other roadways",FALSE,"Year::Marea::HvyTrkOthDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","BusFwyDvmt","","MI/DAY","Bus daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeways",FALSE,"Year::Marea::BusFwyDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","BusArtDvmt","","MI/DAY","Bus daily vehicle miles of travel in the urbanized portion of the Marea occurring on arterial roadways",FALSE,"Year::Marea::BusArtDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","BusOthDvmt","","MI/DAY","Bus daily vehicle miles of travel in the urbanized portion of the Marea occuring on other roadways",FALSE,"Year::Marea::BusOthDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","UrbanHhPropUrbanDvmt","","proportion","Average proportion of urban household DVMT traveled on urban roads in the marea where the household resides",FALSE,"Year::Marea::UrbanHhPropUrbanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Marea","Year","NonUrbanHhPropUrbanDvmt","","proportion","Average proportion of non-urban household DVMT traveled on urban roads in the marea where the household resides",FALSE,"Year::Marea::NonUrbanHhPropUrbanDvmt"
28,"VETravelPerformance","CalculateRoadDvmt","Set","Household","Year","UrbanDvmtProp","","proportion","Proportion of household DVMT traveled on urban roads in the marea where the household resides",FALSE,"Year::Household::UrbanDvmtProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Region","Global","StateAbbrLookup","","ID","",FALSE,"Global::Region::StateAbbrLookup"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","UrbanPop","","PRSN","",FALSE,"Year::Marea::UrbanPop"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","FwyLaneMi","","MI","",FALSE,"Year::Marea::FwyLaneMi"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","ArtLaneMi","","MI","",FALSE,"Year::Marea::ArtLaneMi"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","RampMeterDeployProp","","proportion","",FALSE,"Year::Marea::RampMeterDeployProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","IncidentMgtDeployProp","","proportion","",FALSE,"Year::Marea::IncidentMgtDeployProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","SignalCoordDeployProp","","proportion","",FALSE,"Year::Marea::SignalCoordDeployProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","AccessMgtDeployProp","","proportion","",FALSE,"Year::Marea::AccessMgtDeployProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","OtherFwyOpsDeployProp","","proportion","",FALSE,"Year::Marea::OtherFwyOpsDeployProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","OtherArtOpsDeployProp","","proportion","",FALSE,"Year::Marea::OtherArtOpsDeployProp"
29,"VETravelPerformance","CalculateRoadPerformance","Get","OtherOpsEffectiveness","Global","Level","","category","",TRUE,"Global::OtherOpsEffectiveness::Level"
29,"VETravelPerformance","CalculateRoadPerformance","Get","OtherOpsEffectiveness","Global","Art_Rcr","","proportion","",TRUE,"Global::OtherOpsEffectiveness::Art_Rcr"
29,"VETravelPerformance","CalculateRoadPerformance","Get","OtherOpsEffectiveness","Global","Art_NonRcr","","proportion","",TRUE,"Global::OtherOpsEffectiveness::Art_NonRcr"
29,"VETravelPerformance","CalculateRoadPerformance","Get","OtherOpsEffectiveness","Global","Fwy_Rcr","","proportion","",TRUE,"Global::OtherOpsEffectiveness::Fwy_Rcr"
29,"VETravelPerformance","CalculateRoadPerformance","Get","OtherOpsEffectiveness","Global","Fwy_NonRcr","","proportion","",TRUE,"Global::OtherOpsEffectiveness::Fwy_NonRcr"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","LdvFwyArtDvmt","","MI/DAY","",FALSE,"Year::Marea::LdvFwyArtDvmt"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","LdvOthDvmt","","MI/DAY","",FALSE,"Year::Marea::LdvOthDvmt"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","HvyTrkFwyDvmt","","MI/DAY","",FALSE,"Year::Marea::HvyTrkFwyDvmt"
29,"VETravelPerformance","CalculateRoadPerformance","Get","Marea","Year","HvyTrkArtDvmt","","MI/DAY","",FALSE,"Year::Marea::HvyTrkArtDvmt"
